Date,DateTime,kW (Total),kVA (Total),kVAR (Total),PF (Total),Current (Avg),Current ®,Current (Y),Current (B),Voltage L-L,Cumulative kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 02:41,-75.22,130.97,84.25,-1.32,169.5,205.21,157.78,129.17,428.37,989189.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 02:56,-8.13,97.01,81.55,-1.84,142.03,215.48,91.61,139.24,422.36,989193.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 03:11,-19.42,72.58,37.76,-1.85,109.39,128.49,88.19,88.83,420.38,989196.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 03:26,106.64,114.29,-11.83,1.64,206.25,228.23,120.95,259.19,411.57,989204.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 03:41,20.09,64.31,-11.69,-0.64,98.22,151.1,101.68,85.34,409.9,989211.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 03:56,-50.3,73.24,64.48,-1.26,130.5,154.05,168.88,86.13,413.43,989216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 04:11,-4.84,102.75,103.82,0.44,128.06,156.39,115.02,103.88,413.54,989221.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 04:26,-2.93,55.28,-4.38,0.15,80.18,93.62,98.1,76.44,416.07,989232.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 04:41,6.25,58.89,24.66,1.55,61.79,130.3,86.48,86.74,415.43,989232.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 04:56,23.05,84.21,82.76,0.42,104.47,124.17,89.7,96.69,416.52,989248.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 05:11,80.01,114.73,-1.55,1.43,127.66,129.9,83.77,158.28,416.98,989269.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 05:26,269.98,278.57,-4.94,1.08,415.63,440.83,313.5,485.3,416.81,989311.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 05:41,111.77,125.87,31.1,0.93,175.08,184.35,98.74,212.22,412.16,989364.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 05:56,246.12,255.14,-16.17,1.05,343.67,357.15,265.62,403.69,418.69,989421.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 06:11,349.59,327.4,93.7,0.96,488.77,494.98,347.35,528.68,417.8,989477.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 06:26,216.64,237.64,48.26,0.94,342.88,493.81,344.87,540.26,426.25,989535.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 06:41,175.12,186.83,38.14,1.08,244.88,291.53,212.97,322.89,425.94,989594.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 06:56,277.36,293.52,-13.51,1.04,371.09,276.99,188.17,315.64,430,989661.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 07:11,347.26,351.42,0.15,1.03,478.72,466.3,388.2,574.13,426.41,989732.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 07:26,280.14,294.19,2.68,1.06,390.46,391.44,299.54,473.52,429.31,989806.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 07:41,190.16,201.55,3.41,0.97,258.63,270.27,205.02,309.06,430.2,989864.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 07:56,161.51,164.32,-8.45,1.02,216.19,222.1,171.37,245.67,420.57,989907.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 08:11,342.11,361.94,-15.67,1.02,476.02,464.52,419.78,529.76,412.74,989964.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 08:26,343.24,349.09,-9.84,1.02,507.01,531.65,444.2,551.33,412.07,990038.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 08:41,188.94,193.85,-6.52,1.03,264.21,254.9,198.75,325.3,415.27,990119.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 08:56,244.68,265.1,-3.74,1.03,352.17,377.59,279.33,445.26,417.98,990202.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 09:11,333.16,348.7,-2.23,1.02,448.67,441.59,329.52,527.34,419.66,990281.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 09:26,210.88,228.27,-2.98,1.02,297.02,302.05,239.4,337.42,421.18,990413.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 09:41,131.41,133.99,-6.55,1.02,186.38,193.07,141.79,221.5,419.27,990462.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 09:56,170.48,175.51,-4.97,1.03,241.27,248.48,189.55,306.83,417.09,990553.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 10:11,312.43,320.96,-16.47,0.98,444.24,443.03,396.86,481.84,417.52,990615.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 10:26,285.51,305.04,-6.63,0.98,418.14,420.85,284.48,484.55,419.03,990692.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 10:41,434.21,445.04,-17.82,1.01,591.76,554.07,521.37,663.66,412,990772.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 10:56,386.92,391.83,-11.83,1.03,599.39,693.04,588.58,764.15,414.57,990856.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 11:11,231.77,238.4,-8.33,1.05,336.65,350.15,255.46,421.35,416.67,990936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 11:26,335.62,201.02,-17.77,1.03,478.36,498.16,391.33,554.55,415.93,991010.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 11:41,324.59,324.33,4.66,0.98,485.19,516.71,366.83,482.33,407.34,991079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 11:56,291.21,315.86,-22.32,1.02,458.19,481.89,368.32,526.54,410.05,991149.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 12:11,369.71,388.7,-16.94,1.01,541.86,560.18,437.75,624.82,409.62,991220.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 12:26,346.94,357.72,0.79,1.05,497.7,529.83,390.66,567.21,411.34,984559.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 12:41,156.63,181.74,-7.48,1.03,240.74,272.71,180.05,274.34,411.23,984621.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 12:56,79.49,88.54,-25.48,1.06,138.4,119.9,91.83,167.82,412.2,984657.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 13:11,54.9,51.22,18.93,0.96,82.16,107.23,53.33,55.69,413.63,984681.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 13:26,82.28,92.99,-8.22,1.12,135.47,168.26,94.14,141.02,411.72,984699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 13:41,274.97,283.8,-12.11,1.05,397.63,448.21,334.87,465.78,404.39,984744.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 13:56,33.86,105.55,81.72,0.89,77.95,88.88,68.43,68.77,421.12,984787.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 14:11,46.01,73.73,-41.32,1.12,115.89,135.36,80.24,134.53,428.3,984821.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 14:26,10.93,86.04,41.4,0.8,101.53,129.59,85.93,89.36,426.89,984850.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 14:41,93.24,117.4,72.26,0.82,160.11,201.36,68.51,208.87,419.3,984877.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 14:56,-50.64,99.7,2.8,-0.7,136.53,132.85,127.33,126.79,415.82,984894.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 15:11,-17.51,139.68,117.64,0.04,121.56,143.72,110.03,94.04,407.75,984905.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 15:26,9.58,111.61,-6.5,1.84,171.44,132.66,167.42,90.67,407.87,984908.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 15:41,2.93,103.55,85.99,0.16,142.61,171.6,126.13,115.15,411.24,984915.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 15:56,3.3,107.6,105.73,-2,136.65,135.21,136.48,121.65,407.76,984923.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 16:11,-58.61,83.15,37.46,-1.74,95.09,154.45,153.05,68.18,418.34,984928.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 16:26,-5.12,75.84,-9.85,-0.41,121.95,124.88,146.32,94.4,421.59,984933.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 16:41,-22.74,106.57,-43.31,-0.59,166.63,131.93,239.05,128.49,420.06,984936.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 16:56,-20.02,110.98,102.22,-0.35,145.87,189.85,154.1,91.24,416.32,984939.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 17:11,-90.52,131.28,-15.89,-0.78,165.18,154.58,238.46,110.7,418.06,984941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 17:26,-65.74,79.15,76.48,-1.4,134.48,163.02,207.03,46.47,414.43,984943.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 17:41,-62.21,104.61,5.18,-1.93,150.36,195.59,249.54,63.68,413.5,984946.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 17:56,-180.43,191.32,-2.16,-0.93,269.53,267.51,353.62,196.42,416.73,984946.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 18:11,-223.43,237.69,-27.85,-0.96,329.59,271.65,425.44,254.79,422.96,984946.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 18:26,-105.21,151.61,-11.8,-0.55,206.6,211.93,305.05,141.93,417.8,984946.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 18:41,-111.69,122.3,3.18,-1.18,182.56,180.5,282.03,101.07,417.54,984947.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 18:56,-21.29,119.18,-1.91,1.83,157.91,181.55,199.47,88.38,418.53,984948.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 19:11,-112.19,116.6,9.08,-0.48,211.23,220.88,313.78,129.78,419.15,984950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 19:26,-15.24,106.29,47.18,-1.45,149.66,165.25,202.75,42.44,431.41,984953.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 19:41,14.2,82.9,40.76,-1.41,134.78,175.28,154.12,55.44,429.25,984957.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 19:56,-67.1,89.19,-8.79,-1.3,98.83,103.33,130.99,60.61,427.73,984961.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 20:11,60.73,140.28,96.41,0.66,157.87,209.34,153.64,95.59,416.12,984965.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 20:26,-17.77,108.86,53.33,-1.83,152.89,209.47,157.48,100.46,423.64,984969.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 20:41,74.64,123.93,49.2,-0.12,165.53,202.45,84.97,190.68,416.34,984980.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 20:56,-0.73,114.09,119.09,0.07,149.46,210.64,137.69,96.57,412.05,984991.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 21:11,25.15,109.06,52.09,0.73,150.47,212.85,118.16,109.43,411.51,984998.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 21:26,85.06,130.24,76.6,0.87,153.8,222.85,61.19,164.15,414.54,985008.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 21:41,-14.86,87.7,-13.75,1.4,106.08,163.12,148.28,89.38,415.88,985020.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 21:56,-78.08,93.6,14.55,-1.21,129.4,128.41,171.3,85.14,422.74,985033.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 22:11,-45.26,73.49,-1.07,-0.78,88.62,84.4,142.45,47.69,420.28,985033.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 22:26,100.91,100.18,-17.36,1.22,165.18,213.83,92.76,195.06,421.99,985046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 22:41,237.39,242.7,-5.96,1.05,345.58,374.08,256.86,420.69,419.5,985075.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 22:56,190,215.95,53.19,0.89,268.3,314.26,149.41,329.86,418.84,985115.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 23:11,279.75,252.21,-11.87,1.07,405.63,435.21,306.93,475.95,417.39,985162.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 23:26,173.54,243.87,86.49,0.92,255.76,303.79,175.37,294.54,417.56,985209.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 23:41,332.36,332.64,-11.08,1.04,440.18,459.85,338.92,519.65,418.12,985264.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 23:56,235.3,277.54,52.95,0.94,314.38,367.73,194.87,366.75,415.28,985327.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 00:11,323.46,334.02,49.48,1.07,426.68,465.32,328.95,489.55,422.91,985397.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 00:26,279.29,323.74,102.27,0.95,385.67,463.62,274.3,459.57,429.05,985470.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 00:41,319.56,398.54,104.53,0.94,424.86,453.97,366.77,476.63,426.81,985547.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 00:56,205.55,216.38,-9.42,1.08,301.5,354.71,204.47,389.66,429.59,985620.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 01:11,164.58,174.18,-6.72,1.05,231.69,240.23,168.69,273.8,427.98,985668.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 01:26,142.55,151.9,-7.11,1.04,195.61,195.64,156.55,241.12,426.54,985705.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 01:41,364.12,369.87,-16.14,1.02,517.71,523.47,450.94,608.71,414.23,985762.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 01:56,211.85,207.33,25.69,0.96,305.73,341.78,247.47,372.34,412.8,985832.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 02:11,278.31,270.48,26.94,0.98,469.68,475.96,412.7,533.94,414.51,985906.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 02:26,217.01,256.74,-19.35,0.96,311.56,253.33,227.32,317.75,420.92,985984.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 02:41,430.56,436.75,40.06,0.98,563,549.8,457.62,653.75,419.43,986064.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 02:56,296.86,291.5,-29.74,0.94,396.62,384.92,317.67,458.39,423.71,986134.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 03:11,279.42,303.07,-24.43,1.03,377.6,387.12,347.56,434.33,424.57,986194.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 03:26,154.29,159.04,-16.49,1.03,210.02,184.71,182.51,242.14,416.95,986245.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 03:41,267.18,276.1,30.58,0.99,367.79,252.31,190.63,324.47,412.62,986292.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 03:56,299.9,303.78,-15.07,1.02,428.62,422.62,382.46,475.2,410.32,986345.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 04:11,401.51,412.66,40.67,0.98,585.83,575.83,511.13,681.78,408.04,986422.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 04:26,198.1,174.41,-9.69,1.03,310.02,309.26,290.46,393.49,414.96,986496.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 04:41,399.01,401.66,28.06,0.98,559.16,548.11,499.59,597.73,407.62,986571.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
